"","user name","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl","tweets date","tweet "
"narendramodi.207","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-28 15:53:30,"the progress in the implementation of pradhan mantri kaushal vikas yojana and the pradhan mantri matru vandana yoja  tcoboixdfowm"
"narendramodi.208","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-28 15:52:58,"we had a fruitful pragati session this evening the issues discussed included the progress of the kedarnath reconst  tcoqpwjepbcbr"
"narendramodi.209","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-28 05:37:55,"jagadguru pujyashri jayendra saraswathi shankaracharya was at the forefront of innumerable community service initia  tcoixrauztaj"
"narendramodi.210","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-28 05:36:59,"deeply anguished by the passing away of acharya of sri kanchi kamakoti peetam jagadguru pujyashri jayendra saraswat  tcohqullmsc"
"narendramodi.211","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-28 01:48:27,"greetings on nationalscienceday i salute all science lovers and wish them the very best as they enhance their sci  tcocsaavelo"
"narendramodi.212","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-28 01:44:29,"tributes to morarjibhai desai his impeccable integrity and selfless dedication to our nation inspires generations  tcoaowaklven"
"narendramodi.213","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-27 16:11:27,"welcomed his majesty king abdullah ii to delhi it s wonderful to meet him again after my brief halt at amman earl  tcocbzbl"
"narendramodi.214","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-27 14:46:37,"today davanagere spoke in one clear voice   the antifarmer congress government in karnataka has to go people wan  tcoxlnkjjhh"
"narendramodi.215","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-27 14:44:59,"they ruled india for  years treated the nation like a family fiefdom and only cared about their own interests  tcooblpwzdip"
"narendramodi.216","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-27 14:36:38,"seeing politics everywhere karnataka s congress government fails to spend resources for the state s growth tcofldfjxtae"
"narendramodi.217","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-27 14:36:03,"congress  seedha rupaiyya  government in karnataka is adversely impacting the poor farmers and youngsters of the  tcoowtvxaxmc"
"narendramodi.218","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-27 14:34:51,"the nda government had the honour to introduce the pradhan mantri fasal bima yojana that is the most farmerfriendl  tcodsvrdwncx"
"narendramodi.219","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-27 14:32:22,"i compliment bjpkarnataka and our popular leader shri bsybjp for the raitabandhubsy movement and request my sis  tcokygmbpim"
"narendramodi.220","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-27 14:28:00,"pictures from todays rally at davanagere karnataka tcoutceaijrv"
"narendramodi.221","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-27 08:51:04,"will be addressing the hardworking farmers of karnataka at a rally in davanagere later today the state s farmers a  tcorqjnbehia"
"narendramodi.222","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-27 08:46:23,"scope for indiakorea cooperation in sectors like housing smart cities railways transportation sea ports energ  tcopkgtqgfthr"
"narendramodi.223","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-27 08:45:01,"at the indiakorea business summit invited korean companies to invest in india india is an ideal destination for  tcolpmzegft"
"narendramodi.224","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-27 02:12:05,"i urge the people of meghalaya and nagaland to vote in large numbers in the assembly elections taking place today"
"narendramodi.225","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-26 13:45:04,"several youngsters have been participating in the activities listed in examwarriors and are also sharing them with  tcomcmzirwj"
"narendramodi.226","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-26 13:37:59,"glad you liked it mukulagarwal tcoxfqtdznu"
"narendramodi.227","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-26 13:37:04,"thank you looking forward to your feedback tcoketrie"
"narendramodi.228","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-26 13:36:45,"well said being grateful is a sign of humility the prayers and good wishes of others always make us stronger  tcovvrcypdq"
"narendramodi.229","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-26 13:36:11,"true we take great pride in this diversity tcoxjlchzrtk"
"narendramodi.230","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-26 13:35:44,"absolutely true india is incredible tcomvmclyppp"
"narendramodi.231","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-21 02:23:39,"                                                                                            tcoepgchqc"
"narendramodi.232","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-21 02:22:34,"                                                                                       tcopspnbpko"
"narendramodi.233","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-21 02:22:10,"                                                                tcoqxapkzvw"
"narendramodi.234","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-21 02:21:49,"                                                                                                                    tcowpvvw"
"narendramodi.235","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-21 02:21:26,"                                                                                                        tcosghburxray"
"narendramodi.236","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-20 15:12:16,"spoke about how  operation greens  will benefit farmers growing tomato onion and potato the central government is  tcoschzflzuyw"
"narendramodi.237","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-20 15:10:40,"other agriculture related reforms of the government include  neem coating of urea ensuring increased coverage  tcoczjspx"
"narendramodi.238","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-20 15:09:21,"talked about the steps being taken by the government of india to improve farmers  incomes this includes efforts to  tcowrwcjbnx"
"narendramodi.239","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-20 15:08:07,"at the conference on doubling farmers  incomes there were detailed presentations on various subjects relating to a  tconhrjygsfp"
"narendramodi.240","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-20 15:06:41,"over the last two days farmers agriculture scientists and officials came together for an insightful national conf  tconcmyrcyiz"
"narendramodi.241","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-20 01:37:08,"best wishes to the people of arunachal pradesh on their statehood day tcoewkbcfmr"
"narendramodi.242","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-20 01:35:13,"statehood day greetings to the people of mizoram tcovevururqo"
"narendramodi.243","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-19 13:43:14,"key railway projects were launched in mysuru today which will benefit citizens tcotueoargd tcopcihsc"
"narendramodi.244","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-19 13:33:39,"sharing my speech at the rally in mysuru bjpkarnataka tcoidyzudxr tcoyzeiavbsf"
"narendramodi.245","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-19 13:32:08,"karnataka needs a bjp government that works with a definite mission not the congress government that is working fo  tcosenbyiqk"
"narendramodi.246","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-19 13:30:55,"it is deeply unfortunate that the congress government in karnataka is focussing on misleading people and dividing s  tcosyuzejofl"
"narendramodi.247","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-19 13:30:05,"improving connectivity between mysuru and bengaluru tcomaitwcip"
"narendramodi.248","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-19 13:29:43,"we are committed to providing better infrastructure for mysuru tcosyvxzlpz"
"narendramodi.249","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-19 13:27:51,"pictures from today s public meeting in mysuru bjpkarnataka tcomeufhytbz"
"narendramodi.250","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-19 10:31:12,"glad to have joined the bahubali mahamasthakabhisheka mahotsava at shravanabelagola in karnataka spoke about the r  tcoqgrbcgih"
"narendramodi.251","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-19 08:05:18,"latest technology will immensely benefit industry particularly msme sector wcitindia tcoocgyxeyvtu"
"narendramodi.252","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-19 08:04:36,"digital india is about digital inclusion for digital empowerment aided by digital infrastructure for digital deliv  tcojaxhc"
"narendramodi.253","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-19 08:03:55,"india has emerged as a hotspot for technological innovation and excellence wcitindia tcobnsoomnd"
"narendramodi.254","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-19 08:03:38,"in the st century technology is helping create an integrated world wcitindia tcojceibow"
"narendramodi.255","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-19 08:01:14,"the world conference on information technology is a great effort by nasscom to bring together leading stakeholders  tcoffbxuugw"
"narendramodi.256","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-19 02:43:20,"i bow to shivaji maharaj on his jayanti jai shivaji tcocopdht"
"narendramodi.257","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-18 15:55:06,"let us use artificial intelligence to create a better future for our citizens tcojmymi"
"narendramodi.258","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-18 15:54:42,"the road ahead for artificial intelligence will be guided by human intentions   the evolution of technology has to  tcolvusqckkfx"
"narendramodi.259","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-18 15:53:59,"with new technology comes new opportunities that will shape our future tcociwmfreh"
"narendramodi.260","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-18 15:53:18,"at the inauguration of the wadhwani institute of artificial intelligence gave the clarion call we need to make ar  tcorfulmirvs"
"narendramodi.261","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-18 15:17:56,"guided by a comprehensive vision we are implementing people friendly development friendly and investment friendly  tcolkwcbbxkc"
"narendramodi.262","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-18 15:16:45,"at magneticmaharashtra i gave a detailed account of how this year s budget will bring a qualitative change in the  tcobwzcgbtd"
"narendramodi.263","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-18 15:16:00,"it is gladdening to witness a very healthy spirit of competition among the states to draw maximum investment this  tcoqejbqfzcla"
