"","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl","tweets date","tweet "
"narendramodi.208","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-25 13:07:31,"highlighted the benefits of various central government initiatives including jan dhan yojana mudra and the social  tcoojmvdpwx"
"narendramodi.209","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-25 13:06:54,"today s public meeting in puducherry was historic people from all sections of society attended it gave a detailed  tcopazyuwwtll"
"narendramodi.210","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-25 13:02:30,"addressed the programme marking the golden jubilee of auroville appreciated auroville for the manner in which they  tcotfinkxmy"
"narendramodi.211","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-25 13:01:11,"auroville is beautiful calm and full of positivity here are pictures from my visit there tcoczftahbs"
"narendramodi.212","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-25 12:59:18,"had the opportunity to visit the sri aurobindo international centre of education and interact with students tcolxjtzcrgod"
"narendramodi.213","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-24 14:37:44,"do join mannkibaat tomorrow at  am tcoinlokult"
"narendramodi.214","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-24 14:37:05,"in chennai spoke at length about the measures taken to further  ease of living  and how jan dhan mudra ujjwala a  tcoebbetjmqy"
"narendramodi.215","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-24 14:34:42,"i congratulate the people and government of tamil nadu for the effort of planting  lakh trees across the state t  tcoippphut"
"narendramodi.216","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-24 14:31:43,"on the birth anniversary of amma launched the amma two wheeler scheme this scheme will be beneficial for women ac  tcowssyhtry"
"narendramodi.217","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-24 14:26:13,"i am grateful to the people of chennai for the extremely warm welcome here are some glimpses tcotbdxtevolk"
"narendramodi.218","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-24 09:59:57,"spoke about the steps being taken by the central government towards transforming the lives of fishermen and ensuri  tcoqbziuolg"
"narendramodi.219","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-24 09:58:33,"i appreciate the administration of daman and diu for their efforts towards cleanliness erickshaws and cng a clea  tcobnujvehms"
"narendramodi.220","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-24 09:57:34,"delighted to be in daman this afternoon touched by people s warmth and affection the various development projects  tcobptearic"
"narendramodi.221","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-24 03:36:51,"we are extremely proud of markmcmorris his tenacity and courage inspire people across the world here s what i ha  tcoxuoqbzr"
"narendramodi.222","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-24 03:35:04,"thank you pm justintrudeau for this wonderful gesture tcoqaylixfg"
"narendramodi.223","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-23 17:04:40,"we have solved long standing problems with innovative solutions the gains are for everyone to see tcolkcxdydke"
"narendramodi.224","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-23 17:04:10,"this is the era of honesty and integrity here is how we are institutionalising it tcouwpwrhkw"
"narendramodi.225","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-23 17:03:28,"our aim is india s growth and the empowerment of every indian tcohalhlojyfo"
"narendramodi.226","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-23 17:03:10,"we attach topmost priority to the growth of the msme sector tcowkfcjnjk"
"narendramodi.227","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-23 17:02:55,"building a knowledge economy to create a digitally empowered society tcowmjbzwsq"
"narendramodi.228","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-23 17:02:40,"our road to success is being powered by speed scale and sensitivity tcoxuxarprohq"
"narendramodi.229","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-23 17:02:19,"when i last addressed the et summit gst was merely an idea today it is a reality it is the biggest tax reform s  tcoenkgaijfs"
"narendramodi.230","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-23 17:01:34,"a new work culture in india is leading to immense growth tcoccxvnxrhg"
"narendramodi.231","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-23 16:59:28,"delighted to address the etgbs on the topic  new economynew rules  my speech focussed on the pioneering transf  tcoxoubnwuupp"
"narendramodi.232","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-23 10:23:31,"at  pm this evening i will address the etgbs you can watch the speech live here tcoelfafuhr economictimes"
"narendramodi.233","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-23 10:18:56,"sharing my remarks at the joint press meet with pm justintrudeau tcosfzlqddb tcotarazlp"
"narendramodi.234","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-23 10:16:12,"the talks with pm justintrudeau were fruitful our discussions focussed on closer indiacanada cooperation in vari  tcouoeqefl"
"narendramodi.235","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-23 10:12:04,"glimpses from the ceremonial welcome for pm justintrudeau glad that i had the opportunity to meet his family as w  tcocvkvuussa"
"narendramodi.236","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-22 14:14:24,"i hope pm justintrudeau and his family had a very enjoyable stay so far i particularly look forward to meeting hi  tcosulqanu"
"narendramodi.237","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-22 14:10:33,"i look forward to meeting pm justintrudeau tomorrow and holding talks on further strengthening indiacanada relati  tcourfvydi"
"narendramodi.238","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-22 14:06:28,"here is my speech at the rally in phulbari meghalaya tcotudemjpb"
"narendramodi.239","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-22 14:04:29,"in meghalaya congress leaders are involved in scams in recruiting teachers allocating land providing nutritious  tcovukhmvmdse"
"narendramodi.240","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-22 14:02:04,"state of the health sector in meghalaya worries me this despite the fact that the cm of the state is a doctor  tcohqruxygkyi"
"narendramodi.241","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-22 14:01:03,"the northeast has gained most out of the udan scheme better connectivity will bring more opportunities for people tcorbpgqos"
"narendramodi.242","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-22 13:58:19,"the central government is working hard to improve connectivity in meghalaya bjpmeghalaya tcoqooihcq"
"narendramodi.243","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-22 13:56:19,"campaigned in meghalaya for years the people of meghalaya trusted congress but sadly the congress took the peopl  tcoiwppao"
"narendramodi.244","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-22 08:49:49,"here are some pictures from nagaland bjpnagaland tcokasqnzvj"
"narendramodi.245","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-22 08:46:05,"nda is committed to nagaland s transformation we want to improve connectivity ensure electricity for all homes an  tcokdtkv"
"narendramodi.246","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-22 08:44:55,"at the rally in tuensang appealed to the people of nagaland to support bjpnagaland s agenda of development we w  tcoiieosvmwv"
"narendramodi.247","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-22 08:43:18,"gratitude to the people of nagaland for the support every indian is proud of nagaland s culture and the state s ri  tcorawiyg"
"narendramodi.248","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-21 15:40:49,"will be travelling to the northeast tomorrow in the morning will campaign in tuensang nagaland in the afternoon  tcofpvnjbxf"
"narendramodi.249","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-18 02:00:40,"i bow to sri ramakrishna paramhansa on his jayanti he embodied the spirit of harmony and brotherhood he dreamt of  tcowiwvxcuyf"
"narendramodi.250","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-18 01:55:41,"i appeal to my sisters and brothers of tripura particularly young voters to turnout in record numbers and cast th  tcoyedijiesrc"
"narendramodi.251","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-17 15:42:29,"happy to inaugurate the wadhwani institute for artificial intelligence at the university of mumbai tomorrow you c  tcoizropoyc"
"narendramodi.252","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-17 15:42:01,"will deliver the inaugural address at the global investors summit  magnetic maharashtra convergence   tomor  tcozgsqtqyx"
"narendramodi.253","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-17 15:41:31,"tomorrow i would be in maharashtra to take part in various programmes at the programme tomorrow afternoon the gro  tcoybialdcd"
"narendramodi.254","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-17 12:30:17,"sharing my remarks at the joint press meet with president hassanrouhani tcomtikgftus tcocastqiopk"
"narendramodi.255","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-17 12:28:17,"important agreements were signed between india and iran which will benefit our nations president hassanrouhani a  tcovyyomssbtn"
"narendramodi.256","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-17 12:22:27,"had fruitful talks with president hassanrouhani we had detailed discussions on ways to further deepen cooperation  tcotjxyajyk"
"narendramodi.257","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-17 02:12:07,"on his birthday i convey my greetings to telangana cm kcr garu i pray for his wonderful health and long life telanganacmo"
"narendramodi.258","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-16 14:33:21,"this question brought a smile on everyones face one student asked me how prepared i am for my exams tcoyijleuaum"
"narendramodi.259","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-16 14:30:34,"the bond between a teacher and student is a special one parikshapecharcha tcofjxtfwkyfj"
"narendramodi.260","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-16 14:29:43,"my young friends set out discover the world interact with different people this will broaden your horizon and a  tcoplwgwkhdi"
"narendramodi.261","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-16 14:29:06,"to focus properly one needs to defocus parikshapecharcha tcouvgagidjh"
"narendramodi.262","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-16 14:28:33,"i received extremely interesting questions on the expectations of parents be it during exam time or in life tcoosvjtulhjv"
"narendramodi.263","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-16 14:28:10,"always compete but with yourself and not with others parikshapecharcha tcokozkwjaj"
"narendramodi.264","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-16 14:27:15,"here is how youngsters can improve their concentration which will enhance their exam preparation and more importan  tcogxgltxknu"
"narendramodi.265","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-16 14:26:10,"told my young friends have faith in yourself and your preparation parikshapecharcha tcovfwgrap"
"narendramodi.266","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-16 14:25:24,"witnessed a wonderful exhibition before the parikshapecharcha programme youngsters shared innovative posters on h  tcoqjrunvlb"
"narendramodi.267","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-16 14:22:31,"i thank all those students teachers and parents who joined the parikshapecharcha in all parts of india it was in  tcoxxvtaurxv"
"narendramodi.268","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-16 12:09:19,"our government is working towards providing basic amenities like electricity and clean cooking solutions tcowovimvleay"
"narendramodi.269","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-16 12:07:34,"india believes in growth and is committed to protecting the environment tcothapjkux"
"narendramodi.270","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-16 12:07:20,"living in harmony with nature is a part of indias value system tcozkonmgrmkp"
"narendramodi.271","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-16 12:06:39,"addressed the world sustainable development summit in delhi this morning sharing my remarks on the occasion  tcoqeqpzcq"
"narendramodi.272","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-16 07:08:06,"we are having a great discussion on why students must appear for exams with a smile without stress watch pariksh  tcoovlwluwb"
"narendramodi.273","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-15 16:57:37,"i am extremely eager to interact with young friends teachers and parents on the need to appear for exams with a sm  tcobdzxtnzm"
"narendramodi.274","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-15 15:32:54,"bjp seeks an opportunity to serve tripura there is a lot of work to be done we want to transform tripura and give  tcoraivngxjlg"
"narendramodi.275","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-15 15:30:03,"about congress the lesser one says the better in delhi they are best friends with the left and in tripura they p  tcoddkdwsqt"
"narendramodi.276","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-15 15:29:34,"democratic ideals and the left cannot go together journalists are being killed in tripura political murders are o  tcoxoeiqjoz"
